date,name,age,comments
2015-8-27,"Rolf Nitzsche,",84,German Olympic cyclist (1956).
2015-8-27,"Marc Rosenberg,",65,"Canadian judge, brain cancer."
2015-8-28,"Jan Anderson,",83,New Zealand scientist.
2015-8-28,"Al Arbour,",82,"Canadian ice hockey player (Detroit Red Wings, Chicago Blackhawks) and Hall of Fame coach (New York Islanders)."
2015-8-28,"John Buckingham,",72,British chemist.
2015-8-28,"Lindsay Charnock,",60,British jockey.
2015-8-28,"Teresa Gorman,",83,"British politician, MP for Billericay (1987-2001)."
2015-8-28,"Mark Krasniqi,",94,Kosovan ethnographer and politician.
2015-8-28,"Joan Lind,",62,"American rower, two-time Olympic silver medalist (1976, 1984), brain cancer."
2015-8-28,"Paulo Machava,",61,"Mozambican journalist, shot."
2015-8-28,"Wally McArthur,",81,Australian rugby league player (Rochdale).
2015-8-28,"Ray Miron,",92,"Canadian ice hockey executive (Central Hockey League, Toronto Maple Leafs, Colorado Rockies)."
2015-8-28,"Roland Mqwebu,",74,South African actor.
2015-8-28,"Nasser Pourpirar,",75,Iranian writer and revisionist historian.
2015-8-28,"Nelson Shanks,",77,"American painter, cancer."
2015-8-29,"Endre Alexander Balazs,",95,"Hungarian-born American ophthalmologist, stroke."
2015-8-29,"Robin Bilbie,",73,English cricketer (Nottinghamshire).
2015-8-29,"Carlos María Ariz Bolea,",86,"Spanish-born Panamanian Roman Catholic prelate, Vicar Apostolic of Darién (1981–1988) and Bishop of Colón-Kuna Yala (1988–2005)."
2015-8-29,"William McCormick Blair Jr.,",98,"American diplomat, Ambassador to Denmark (1961–1964) and the Philippines (1964–1967), hypertension."
2015-8-29,"Wayne Dyer,",75,"American self-help author and motivational speaker, leukemia."
2015-8-29,"Milorad Ekmečić,",86,Serbian historian.
2015-8-29,"Joy Golden,",85,American advertising executive.
2015-8-29,"Margaret Hurley,",105,"American politician, member of the Washington House of Representatives (1953–1979) and Senate (1979–1984)."
2015-8-29,"Kyle Jean-Baptiste,",21,"American theater actor (Les Misérables), fall."
2015-8-29,"Graham Leggat,",81,"Scottish footballer (Aberdeen, Fulham, national team)."
2015-8-29,"Nikolaus Lehnhoff,",76,German opera director.
2015-8-29,"Jean Louvet,",80,Belgian playwright.
2015-8-29,"Luo Lan,",95,"Taiwanese writer and radio personality, cardiopulmonary failure."
2015-8-29,"Frankie Rivera,",38,"American native rights activist, brain cancer."
2015-8-29,"Ron Searle,",96,"British-born Canadian politician, Mayor of Mississauga (1976–1978)."
2015-8-29,"Sir Kenneth Stowe,",88,British civil servant.
2015-8-30,"Brad Anderson,",91,American cartoonist (Marmaduke).
2015-8-30,"Carlos Barrionuevo,",37,"Argentine footballer, drowned."
2015-8-30,"Charlie Carlson,",71,"American novelist, actor and film producer."
2015-8-30,"Wes Craven,",76,"American film director, writer and producer (A Nightmare on Elm Street, Scream, The Hills Have Eyes), brain cancer."
2015-8-30,"Bart Cummings,",87,"Australian racehorse trainer, twelve-time winner of the Melbourne Cup."
2015-8-30,"Blondell Cummings,",70,American modern dancer and choreographer.
2015-8-30,"Edward Fadeley,",85,"American attorney and politician, heart failure."
2015-8-30,"George Fisher,",90,"English footballer (Millwall, Colchester United)."
2015-8-30,"Brian Hord,",81,"British chartered surveyor and politician, MEP for London West (1979–1984)."
2015-8-30,"John Hotop,",85,"New Zealand rugby union player (Bush, Manawatu, Canterbury, Otago, national team)."
2015-8-30,"Dan Iordăchescu,",85,Romanian baritone.
2015-8-30,"Marvin Mandel,",95,"American politician, Governor of Maryland (1969–1979), Speaker of the House of Delegates (1964–1969)."
2015-8-30,"Joshua Park,",38,American theater actor (The Adventures of Tom Sawyer).
2015-8-30,"Pierfranco Pastore,",88,"Italian Roman Catholic prelate, Secretary for Social Communications (1984–2003)."
2015-8-30,"George Hamilton Pearce,",94,"American-born Fijian Roman Catholic prelate, Archbishop of Suva (1967–1976)."
2015-8-30,"Hugo Rasmussen,",74,Danish jazz musician.
2015-8-30,"Oliver Sacks,",82,"British neurologist and author (The Man Who Mistook His Wife for a Hat, Awakenings, Hallucinations), liver cancer."
2015-8-30,"Natalia Strelchenko,",38,"Russian-born Norwegian concert pianist, head and neck injuries."
2015-8-30,"Mikhail Svetin,",84,Ukrainian-born Russian actor.
2015-8-30,"David Williamson, Baron Williamson of Horton,",81,"British civil servant and peer, Convenor of the Cross-Bench Peers (2004–2007)."
2015-8-31,"Joy Beverley,",91,"British singer (Beverley Sisters), stroke."
2015-8-31,"Barbara Brecht-Schall,",84,German actress.
2015-8-31,"Cipe Lincovsky,",85,"Argentine actress (The Girlfriend, Poor Butterfly)."
2015-8-31,"Edward Montagu, 3rd Baron Montagu of Beaulieu,",88,"British peer, founder of the National Motor Museum."
2015-8-31,"Vera B. Rison,",76,"American politician, member of the Michigan House of Representatives (1997-2003)."
2015-8-31,"Tom Scott,",84,"American football player (Philadelphia Eagles, New York Giants)."
2015-8-31,"Willy Stähle,",61,"Dutch water skier, Olympic (1972) and world champion (1971)."
2015-8-31,"Islam Timurziev,",32,"Russian boxer, sepsis."
2015-5-1,"Stephen Milburn Anderson,",67,"American film director, writer and producer, throat cancer."
2015-5-1,"Jamie Bishop,",44,Welsh cricket player (Glamorgan).
2015-5-1,"Pete Brown,",80,American professional golfer.
2015-5-1,"Ray Ceresino,",86,Canadian ice hockey player (Toronto Maple Leafs).
2015-5-1,"Amitabha Chowdhury,",87,Indian journalist.
2015-5-1,"Blanche Cobb,",114,American supercentenarian.
2015-5-1,"David Day,",63,"Australian radio broadcaster (5KA, Triple M)."
2015-5-1,"Petro Didyk,",54,"Ukrainian footballer, traffic collision."
2015-5-1,"Geoff Duke,",92,"British motorcycle racer, six-time Grand Prix world champion."
2015-5-1,"Harry Geisinger,",81,"American politician, member of the Georgia House of Representatives (1969–1974, since 2005), leukemia."
2015-5-1,"Dave Goldberg,",47,"American executive (SurveyMonkey, LAUNCH Media), head trauma from treadmill fall."
2015-5-1,"Vafa Guluzade,",74,Azerbaijani diplomat and political scientist.
2015-5-1,"Leonard Haber,",82,"American psychologist, politician and radio show host, Mayor of Miami Beach, Florida (1977–1979)."
2015-5-1,"John Hansen,",97,American politician.
2015-5-1,"Alexander Kok,",89,South African-born British cellist.
2015-5-1,"Amar Laskri,",73,Algerian film director.
2015-5-1,"Paul Walter Myers,",82,British classical record producer.
2015-5-1,"Phyllis Rutledge,",83,"American politician, member of the West Virginia House of Delegates (1968–1972, 1988–1994)."
2015-5-1,"Bob Wareing,",84,"British politician, MP for Liverpool West Derby (1983–2010)."
2015-5-1,"Colin Whitaker,",82,"English footballer (Shrewsbury Town, Oldham Athletic)."
2015-5-1,"Grace Lee Whitney,",85,"American actress (Star Trek, Irma la Douce, Some Like It Hot)."
2015-5-1,"Beth Whittall,",78,"Canadian Olympic swimmer, double Pan American champion (1955)."
2015-5-2,"Stuart Archer,",100,"British army colonel, recipient of the George Cross (1941)."
2015-5-2,"Michael Blake,",69,"American author and screenwriter (Dances with Wolves), Oscar winner (1991)."
2015-5-2,"Guy Carawan,",87,American folk singer and civil rights activist.
2015-5-2,"Sarah Correa,",22,"Brazilian swimmer, South American Games champion (2010), hit by car."
2015-5-2,"Philip S. Goodman,",89,"American director, screenwriter and producer (We Shall Return, Profiles in Courage)."
2015-5-2,"Konstantyn K. Kuzminsky,",75,Russian performance poet.
2015-5-2,"Ma Shui-long,",75,Taiwanese composer.
2015-5-2,"John Mahaffy,",96,"Canadian ice hockey player (Montreal Canadiens, New York Rangers)."
2015-5-2,"Ryan McHenry,",27,"Scottish film director and social media personality (Vine), bone cancer."
2015-5-2,"Nick Mead,",93,British World War II Royal Navy officer.
2015-5-2,"Martin Nag,",88,"Norwegian writer, stroke."
2015-5-2,"Rex Percy,",81,"New Zealand rugby league player (Auckland, Balmain, national team)."
2015-5-2,"Maya Plisetskaya,",89,"Russian ballet dancer, heart attack."
2015-5-2,"Ruth Rendell,",85,"English crime novelist (Inspector Wexford), stroke."
2015-5-2,"Frank Snow,",74,"American politician, lung cancer."
2015-5-2,"Norman Thaddeus Vane,",86,American screenwriter and film director (Frightmare).
2015-5-2,"Yu Pengnian,",93,Chinese real estate magnate and philanthropist.
2015-5-3,"Abdul Wahid Aresar,",65,Pakistani politician.
2015-5-3,"Revaz Chkheidze,",88,"Georgian film director (Father of a Soldier, The Saplings)."
2015-5-3,"Thomas A. Constantine,",76,"American police superintendent, Administrator for the Drug Enforcement Administration (1994–1999)."
2015-5-3,"John Elders,",84,English rugby union player (Leicester).
2015-5-3,"Margaret Garwood,",88,"American opera composer, acute heart failure."
2015-5-3,"Alan Hall,",62,British cell biologist.
2015-5-3,"Danny Jones,",29,"Welsh international rugby league player, heart attack."
2015-5-3,"Symphorian Thomas Keeprath,",84,"Indian Roman Catholic prelate, Bishop of Jalandhar (1971–2007)."
2015-5-3,"Zoran Lalović,",65,Serbian musician.
2015-5-3,"Lu Ping,",87,"Chinese politician and diplomat, cancer."
2015-5-3,"Harry Martin,",95,American judge.
2015-5-3,"Elizabeth Raybould,",89,British nurse and nursing educator.
2015-5-3,"Warren Smith,",99,American professional golfer.
2015-5-3,"Su Wenmao,",86,Chinese crosstalk actor.
2015-5-3,"Tung Jeong,",84,Chinese-born American physicist.
2015-5-4,"Eva Aeppli,",90,Swiss artist.
2015-5-4,"Ann Barr,",85,British writer (The Official Sloane Ranger Handbook).
2015-5-4,"William Bast,",84,"American screenwriter and author, Alzheimer's disease."
2015-5-4,"Ellen Albertini Dow,",101,"American actress (The Wedding Singer, Patch Adams, Wedding Crashers), pneumonia."
2015-5-4,"Zhivko Gospodinov,",57,Bulgarian footballer.
2015-5-4,"Marv Hubbard,",68,"American football player (Oakland Raiders, Detroit Lions), prostate cancer."
2015-5-4,"Andrew Lewis,",44,"Guyanese boxer, traffic collision."
2015-5-4,"Joshua Ozersky,",47,American food writer.
2015-5-4,"James Ritter,",84,American politician.
2015-5-4,"Wes Schuck,",40,"American film and music producer, colon cancer."
2015-5-4,"Matti Viljanen,",77,"Finnish politician, MP (1979–1991)."
2015-5-4,"William Wilson,",93,British businessman (Aston Martin).
2015-5-4,"Vicente Joaquim Zico,",88,"Brazilian Roman Catholic prelate, coadjutor Archbishop (1980–1990) and Archbishop of Belém do Pará (1990–2004)."
2015-5-5,"Jobst Brandt,",80,American author and cyclist.
2015-5-5,"Michael Burns,",54,Irish Gaelic football player (Cork).
2015-5-5,"Jon Castañares,",90,Spanish economist and politician.
2015-5-5,"Gerard Davison,",47,"Northern Irish Provisional IRA commander, shot."
2015-5-5,"Craig Gruber,",63,"American rock musician (Rainbow, Bible Black, Raven Lord), prostate cancer."
2015-5-5,"Oscar Holderer,",95,"German-born American engineer, worked on Saturn V project."
2015-5-5,"Hans Jansen,",72,"Dutch politician, MEP (since 2014), stroke."
2015-5-5,"Jimmy Jones,",87,English footballer.
2015-5-5,"Ralph Lainson,",88,British parasitologist.
2015-5-5,"Bruce G. Lindsay,",68,"American statistician, cancer."
2015-5-5,"Des O'Hagan,",81,Northern Irish politician (Workers' Party of Ireland).
2015-5-6,"Novera Ahmed,",85,Bangladeshi sculptor.
2015-5-6,"Richard J. Bartlett,",89,"American legislator, New York State Chief Administrative Judge of the Courts (1974–1979)."
2015-5-6,"William Bronder,",84,"American actor (Stand by Me, CHiPs)."
2015-5-6,"Errol Brown,",71,"Jamaican-born British singer (Hot Chocolate), liver cancer."
2015-5-6,"Jerome Cooper,",68,"American jazz drummer, multiple myeloma."
2015-5-6,"Nicolas Huỳnh Văn Nghi,",88,"Vietnamese Roman Catholic prelate, Bishop of Phan Thiết (1975–2005)."
2015-5-6,"Denise McCluggage,",88,"American racing car driver, journalist, author and photographer."
2015-5-6,"Michael O'Brien,",67,British historian of the Southern United States.
2015-5-6,"Anson D. Shupe,",67,American sociologist.
2015-5-6,"Janko Vranyczany-Dobrinović,",95,Croatian politician and diplomat.
2015-5-6,"Jim Wright,",92,"American politician, member of the U.S. House of Representatives from Texas's 12th district (1955–1989), Speaker of the House (1987–1989)."
2015-5-7,"Asim Thahit Abdullah al Khalaqi,",47,Saudi Arabian Guantanamo Bay detainee.⋅
2015-5-7,"Michael Barratt Brown,",97,British economist and political activist.
2015-5-7,"Joey Brush,",59,"American politician, member of the Georgia State Senate (1996–2004), traffic collision."
2015-5-7,"Frank DiPascali,",58,"American financier and fraudster, lung cancer."
2015-5-7,"John Dixon,",86,"Australian cartoonist (Air Hawk and the Flying Doctors), stroke."
2015-5-7,"Sir Sam Edwards,",87,Welsh physicist.
2015-5-7,"Sir Maurice Flanagan,",86,British businessman (Emirates).
2015-5-7,"Rigby Graham,",84,British painter.
2015-5-7,"Amalendu Guha,",91,Indian historian.
2015-5-7,"Thomas F. Lamb,",92,"American politician, member of the Pennsylvania Senate (1969–1974) and House of Representatives (1959–1966)."
2015-5-7,"Gilbert Lewis,",74,"American actor (Pee-wee's Playhouse, Don Juan DeMarco, Candyman)."
2015-5-8,"Zeki Alasya,",72,"Turkish actor and director, liver disease."
2015-5-8,"Sir Edward Burgess,",87,"British army general, Deputy Supreme Allied Commander Europe (1984–1987)."
2015-5-8,"Chuck Dow,",83,"American politician, member of the Maine House of Representatives (1971–1980) and Senate (1983–1990)."
2015-5-8,"Thomas Herlihy,",58,"American politician, State Senator for Connecticut's 8th District (1999–2009)."
2015-5-8,"Mwepu Ilunga,",66,Congolese footballer.
2015-5-8,"Menashe Kadishman,",82,"Israeli artist, recipient of the Israel Prize (1995)."
2015-5-8,"Adriana Maraž,",84,Slovene graphic artist.
2015-5-8,"Bob Sandberg,",93,Canadian football player (Winnipeg Blue Bombers).
2015-5-8,"Juan Schwanner,",94,Hungarian-Chilean football player and coach.
2015-5-8,"Atanas Semerdzhiev,",90,"Bulgarian politician, Vice-President (1990–1992)."
2015-5-8,"Phil Skoglund,",77,"New Zealand lawn bowls player, triples world champion (1988)."
2015-5-8,"Notable people killed in the 2015 Pakistan Army Mil Mi-17 crash:Leif Holger Larsen,",61,"Norwegian diplomat, Ambassador to Pakistan (since 2014)."
2015-5-8,"Domingo Lucenario, Jr.,",54,"Filipino diplomat, Ambassador to Pakistan (since 2013)."
2015-5-9,"Buddy Corlett,",93,Canadian-born New Zealand softball and basketball player.
2015-5-9,"Russell Dermond,",78,American Olympic sprint canoer (1956).
2015-5-9,"Berry Avant Edenfield,",80,"American federal judge and politician, U.S. District Court Judge for the Southern District of Georgia (1978–2006), member of the Georgia State Senate (1965–1966), lung cancer."
2015-5-9,"Edward W. Estlow,",95,"American football player, journalist and businessman (E. W. Scripps Company)."
2015-5-9,"Kenan Evren,",97,"Turkish military officer and coup leader, Chief of the General Staff (1978–1983), President (1980–1989)."
2015-5-9,"Johnny Gimble,",88,American country music fiddler.
2015-5-9,"Igor Gorynin,",89,Russian metallurgist.
2015-5-9,"Ton Hartsuiker,",81,Dutch pianist and director of music academies.
2015-5-9,"Alexandre Lamfalussy,",86,Hungarian-born Belgian economist.
2015-5-9,"Lo Wing-lok,",60,"Hong Kong politician, member of the Legislative Council for Medical (2000–2004), lung cancer."
2015-5-9,"Michael MacKellar,",76,"Australian politician, MP for Warringah (1969–1994)."
2015-5-9,"Odo Marquard,",87,German philosopher.
2015-5-9,"Ragne Tangen,",88,Norwegian children's television presenter. (death announced on this date)
2015-5-9,"Elizabeth Wilson,",94,"American actress (The Birds, The Graduate, 9 to 5), Tony Award winner (1972)."
2015-5-9,"Christopher Wood,",79,"English novelist and screenwriter (Moonraker, Remo Williams: The Adventure Begins, The Spy Who Loved Me)."
2015-5-10,"Chukwuma Azikiwe,",75,Nigerian politician.
2015-5-10,"Ray Baillie,",80,"Canadian football player (Montreal Alouettes), fall."
2015-5-10,"Ninad Bedekar,",65,Indian historian and writer.
2015-5-10,"Jack Body,",70,New Zealand composer.
2015-5-10,"Chris Burden,",69,"American artist, melanoma."
2015-5-10,"William T. Cooper,",81,Australian bird illustrator.
2015-5-10,"Mario Da Vinci,",73,Italian Canzone Napoletana singer and actor.
2015-5-10,"Jerry Dior,",82,"American graphic designer, creator of the Major League Baseball logo, colorectal cancer."
2015-5-10,"Juan Emery,",82,Spanish footballer.
2015-5-10,"Luiz Henrique da Silveira,",75,"Brazilian politician, Senator (since 2011), Governor of Santa Catarina (2003–2006, 2007–2010), Minister of Science and Technology (1987–1988), heart attack."
